M30811,Industry,_,1750.8,1729.84,1750.66,1767.85,1753.25,1744.73,1759.66,1748.86,1753.27,1764.24,1742.9,1743.87,1750.33,1724.31,1727.77,1721.75,1710.63,1697.5,_,_,1773.865235,1768.143748,1776.60583,1786.035584,1782.090167,1783.879339,1797.277995,1791.865237,1793.257965,1798.489973,1786.662583,1792.607104,1796.948415,1786.546759,1794.123602,1803.227101,1799.391245,1801.127541,,,2.74156824,_,0.894709434,1.072279154,1.115076602,0.942038698,0.911154135,3.530507019,5.049545371,_,2.046833045,2.620197698,0.992046076,0.526980277,0.888957949,5.646831577,_,_,_,4.691506992,_,1.510471178,1.814707066,1.88801048,1.592282354,1.539610189,6.074454899,8.751903512,_,3.49102171,4.357381455,1.678258462,0.887651354,1.5004988,9.291791938
M30812,Industry,_,7669.63,7610.79,7411.52,7520.39,7542.4,7790.59,7472.89,7431.24,7705.95,7783.57,7841.53,7742.6,7733.32,7673.12,7603.49,7650.37,7616.01,7664.18,_,_,8009.08754,7997.872485,7851.244176,7906.189563,7808.244471,7885.056786,7617.761038,7500.584942,7854.29637,8065.57919,8322.319564,8276.8583,8441.5829,8216.38247,8290.42897,8347.748399,8613.285819,8468.092187,,,5.603900031,_,1.409175095,1.588130156,0.976416609,1.085776364,1.108761525,3.465525301,11.1058998,_,1.87971175,8.153608204,0.985153149,3.287524072,1.449746833,55.63104123,_,_,_,4.322263427,_,1.044922383,1.188486847,0.72449923,0.800508507,0.81894442,2.52502161,7.797143309,_,1.400902308,6.35910401,0.730796835,2.481228856,1.075382088,32.29552964
M30813,Industry,_,12293.783,12335.449,10525.522,11992.121,11710.786,11536.493,11660.8,9333.251,11549.28,12288.02,12289.481,12000.722,12640.292,10592.937,11712.765,12230.351,11392.019,12847.321,_,_,10503.92086,10377.59122,9977.154943,9828.64798,10414.07765,10217.72022,11364.98775,10079.85867,9845.326856,10760.85232,10600.09945,10801.30851,10965.84283,10837.3669,10430.02063,10278.90826,10874.47484,10674.75689,,,11.95576601,_,5.462873052,6.178279365,6.772538554,6.712656918,6.564970022,12.11080509,28.76730254,_,4.958662822,5.498418694,6.827139571,5.023139845,8.891294606,50.89986167,_,_,_,1.528749284,_,0.717606226,0.811031324,0.887544677,0.879719488,0.860816358,1.544658206,3.387427725,_,0.651057877,0.722560517,0.895265266,0.658157544,1.139043003,5.460064275
M30814,Industry,_,10280.52,10037.68,10012.37,10296.28,10135.66,9833.22,10083.08,10770.25,11225.15,10950.33,11134.55,11336.61,12084.98,11960.87,11833.3,11505.14,11473.74,10910.5,_,_,10539.83006,10560.54638,10856.39651,11007.95984,11102.23174,11054.14761,11135.96528,11492.94812,11402.31898,11306.02904,11374.26556,11226.30032,11205.24462,11227.74874,11549.27144,11714.08798,11816.63758,11764.32808,,,5.333305862,_,6.304504536,5.180713068,5.077378063,5.796240636,5.691982116,20.58603231,11.74205059,_,4.308929771,20.40245932,6.46681713,8.957070802,5.393574211,52.18855603,_,_,_,3.052065661,_,3.586255521,2.956305458,2.896708613,3.30387322,3.245417349,10.62440255,7.001305187,_,2.450887109,10.4939378,3.675443401,5.009559763,3.080561068,23.68403362
M30815,Industry,_,10266.5,10035.7,10017.58,10323.43,10122.2,9816.35,10106.37,10819.68,11215.59,10952.72,11136.64,11362.02,12083.97,11965.84,11830.17,11491.92,11454.45,10910.25,_,_,10331.85907,10416.20054,10925.69663,10865.20641,11167.47827,10919.61903,11209.72924,11351.46409,11460.78454,11160.07572,11440.9254,11083.82792,11268.35338,11100.89381,11626.92636,11561.13504,11890.00515,11620.31566,,,4.98982186,_,6.348386992,5.148254516,5.188372428,5.790632229,5.677798605,8.846847108,11.73350783,_,4.24931283,24.48596294,6.509785187,9.857211673,3.698794844,52.24820227,_,_,_,2.863270546,_,3.619531335,2.945380214,2.967384792,3.308679848,3.24533067,5.294637063,7.015320996,_,2.424643215,12.30770788,3.708357802,5.488042929,2.120281914,23.77035861
M30816,Industry,_,17519.93,19720.43,15007.67,18578.21,18256.36,16450.15,27397.16,20265.22,20920.25,19640.71,19918.32,19169.33,22391.74,22741.56,19539.8,19705.27,20581.84,21460.76,_,_,17229.19535,18341.82465,17140.71367,16913.58823,18149.37469,17686.32388,21281.08021,20740.61097,18540.90543,17713.49353,18021.85041,18105.29941,18443.95367,19528.27984,18285.94783,18050.12414,19331.89441,18851.77877,,,9.670677422,_,28.44047226,15.37436133,19.77065135,18.1595699,17.18404969,21.70410712,23.58093282,_,17.60027479,158.4689892,20.48231782,71.02665231,16.05754696,75.92764904,_,_,_,1.406800839,_,3.739141447,2.14247343,2.715436256,2.488028818,2.367451785,2.920136167,3.140614309,_,2.438858383,17.16956951,2.779261782,7.455403374,2.24996396,8.112757453
M30817,Industry,_,1695.081,1785.31,1561.125,1696.751,1644.053,1690.351,1687.01,1605.545,1639.57,1633.495,1619.163,1611.18,1703.36,1708.458,1654.783,1708.713,1672.635,1899.543,_,_,1559.502775,1532.741698,1483.939375,1460.078811,1519.780587,1501.083757,1443.425532,1401.84762,1386.198242,1467.050195,1458.862596,1491.191626,1502.698591,1526.718508,1494.612385,1503.042388,1563.531128,1544.329376,,,11.78795603,_,7.996195512,4.914886497,6.23735933,5.6773032,5.572934109,11.2244378,18.15065176,_,6.406767135,89.69998965,6.605541186,26.75470587,8.706955311,38.25827047,_,_,_,3.053594589,_,2.125850402,1.324771232,1.668019499,1.523184836,1.495686883,2.919031734,4.561215007,_,1.717166652,15.62172857,1.7677329,6.349891396,2.298812648,8.798768691
M30819,Industry,_,1816.568,2018.883,1823.173,2031.482,2088.386,1912.346,1695.548,1693.968,1804.009,1451.391,1418.923,1386.276,1515.973,1389.651,1684.167,1487.391,1412.025,1458.367,_,_,1830.791158,1925.327229,1873.420227,1892.003183,1914.18754,1848.128863,1947.612962,1482.083755,1606.629019,1775.972184,1800.3002,1849.250234,1894.956738,2021.440185,1973.419804,1993.415377,2016.370867,1948.47742,,,17.04650616,_,15.09193692,19.16060139,14.10564581,17.57013767,18.10893746,13.88266482,14.91324633,_,15.07141556,55.76209776,14.00702017,29.80061856,12.94399207,38.99836467,_,_,_,2.189733184,_,1.921535609,2.505477918,1.783062375,2.256645232,2.339847406,1.712212015,1.827980112,_,1.92794536,10.34379035,1.769883753,4.370011333,1.62438182,4.179842791
M30820,Industry,_,5568.32,5768.89,5325.34,5914.02,5444.33,5439.16,5254.12,5647.31,5739.28,5665.52,5541.4,5532.31,5448.94,5454.97,5479.1,5088.35,5320.42,5426.19,_,_,5834.373392,5640.154779,5589.918328,5591.916314,5835.528573,5696.992816,5468.705239,5395.886071,5239.552657,5503.303288,5467.361205,5437.796498,5515.073387,5658.617513,5484.774943,5667.418196,5910.024028,5772.253982,,,4.721784413,_,3.659211232,3.548428997,3.667958279,3.718969056,3.661403058,5.064080157,16.17433114,_,5.289722346,23.0598267,5.07143796,10.87940691,6.366066677,4.360318968,_,_,_,0.722732303,_,0.557883751,0.540624995,0.559248399,0.567211141,0.558226102,0.753779567,2.279427284,_,0.816391404,4.065106035,0.779913776,1.755972685,0.933353291,0.655592852
M30822,Industry,_,1465.565,1484.647,1426.483,1484.673,1364.001,1406.938,1424.594,1308.263,1313.276,1390.359,1327.369,1341.689,1361.339,1312.139,1389.012,1306.877,1325.17,1389.542,_,_,1366.23915,1412.368654,1421.505938,1425.799714,1449.604367,1444.669148,1396.910079,1370.000884,1313.994179,1414.219895,1409.317461,1415.488101,1468.668158,1484.649126,1487.904826,1492.847243,1518.211848,1512.952385,,,5.942529988,_,3.96650683,3.889495088,3.825681238,3.37576591,3.527590534,5.415973876,4.038862086,_,3.468433928,21.63176298,3.432418087,7.830419775,3.286398661,24.44607197,_,_,_,1.361286547,_,0.888758773,0.87690507,0.857927217,0.759019599,0.793571252,1.233088303,0.910880342,_,0.775772937,4.281517052,0.771923304,1.692881029,0.742527259,4.893112256
M30823,Industry,_,9058.51,9056.79,8922.18,8922.18,8186.53,8621.39,8982.64,7430.94,7384.7,8220.23,7706.45,7855.08,8130.97,7663.62,8406.52,7963.92,7920.42,8462.17,_,_,9163.994708,9475.291387,9716.254185,9315.062404,8923.312931,9147.463329,8975.499326,9113.58585,7793.655746,8934.219173,9012.492709,9288.440559,10250.5337,10120.02269,10565.66764,10082.03767,9638.566597,9892.137164,,,12.86616831,_,7.531733222,5.673967059,6.702461796,5.289478224,5.355563333,9.556847181,10.85055191,_,5.876788967,73.80312652,6.962575333,21.8887932,8.954658643,58.96491546,_,_,_,2.701101695,_,1.459909364,1.116785965,1.305973624,1.03810605,1.051669004,1.934234554,2.215558523,_,1.153022124,9.790029512,1.354066501,3.83784451,1.712024747,8.952368302
M30824,Industry,_,2222.732,2234.557,1827.559,2177.749,2165.257,2262.259,3181.563,2041.332,1923.374,2190.303,2194.463,2011.361,2364.133,1978.185,2147.631,2217.103,2108.726,2448.244,_,_,1896.29394,2041.263914,1848.791385,2076.319423,1981.13752,2025.221349,3153.090805,2025.609073,1825.311653,2045.542345,1935.07312,1909.878746,2095.269953,2067.382726,1903.967425,2143.155599,2044.476138,2090.176898,,,7.388452522,_,15.44068084,4.581872799,4.829429985,5.820684768,5.355667509,10.49053396,16.08564954,_,4.034666123,143.8802016,5.278505771,41.29042577,6.629713784,41.38124503,_,_,_,0.685826806,_,1.451464572,0.433967758,0.459481669,0.545678193,0.50239057,0.971824775,1.449058863,_,0.387503566,9.333673053,0.504832467,3.20622958,0.654929434,3.37604696
M30825,Industry,_,26848.71,17776.89,15756.19,22693.53,20230.23,19049.26,42104.75,15675.97,22573.21,25069.12,19864.37,21138.15,31556.43,20701.33,20182.26,26829.52,20887.92,21218.96,_,_,17459.4703,16078.29322,13348.16084,19513.90267,14156.48714,18366.10383,24466.80787,18925.91268,14029.26914,20397.90238,14195.55405,18497.55872,17928.19496,18836.58456,14384.9593,21511.4099,15482.58193,19931.0441,,,25.81489323,_,24.98676025,14.0894677,13.79830795,13.7389316,14.76711468,26.00820966,30.35160896,_,9.758166697,30.5321213,15.24094513,17.802481,10.77979303,98.61945282,_,_,_,2.06954781,_,2.11090542,1.197299088,1.181887501,1.16993852,1.248450976,2.053378083,2.34562706,_,0.885409816,2.473178247,1.288335235,1.53993109,0.933374354,5.776592678
M30826,Industry,_,7756.1,8476.9,6602.1,7378.6,7438.3,7301.6,8217.7,7184.3,8000.4,8395.7,8964.1,7847.2,8890.2,8192.6,7773.3,8007.1,7274.5,7643.6,_,_,8327.950349,8185.055901,8365.752091,7866.015546,8105.349065,7907.046056,7080.067222,7536.035986,7603.770304,8415.499898,7938.302141,7906.797126,8369.770585,8579.746277,8813.381946,8280.57927,8535.68592,8324.305545,,,8.111732152,_,6.120520923,10.94339397,12.10288503,8.527459774,9.272987054,14.38780982,14.20055788,_,9.076321838,9.895709666,7.932379611,8.79903672,15.50235406,13.55926229,_,_,_,1.067238209,_,0.798892808,1.482415323,1.669189879,1.130901397,1.237788295,2.003211376,1.974297639,_,1.208172955,1.333442209,1.051400373,1.170266263,2.228598486,1.693734027
M30829,Industry,_,1287.206,1221.726,1159.98,1105.244,990.896,822.443,884.327,1146.532,1300.04,1395.783,1448.277,1492.491,1508.022,1454.976,1402.32,1507.984,1398.869,1348.632,_,_,1280.911934,1300.975186,1252.088297,1270.681209,1310.499561,1224.491859,1393.551195,883.2554375,1080.943409,1206.280593,1225.318096,1240.221196,1289.664946,1309.71032,1260.867556,1279.44346,1319.226316,1233.296892,,,16.7827969,_,13.79370455,18.68048962,15.5599551,18.81272821,19.12125765,18.12712594,18.11946936,_,13.3579341,79.85962443,15.84888328,36.40074054,13.94419412,25.37740192,_,_,_,1.29807772,_,1.08086859,1.41695425,1.208764759,1.428250375,1.450346942,1.368993076,1.377960645,_,1.038209875,11.87617025,1.23206889,3.671286942,1.081276375,1.915398786
M30830,Industry,_,1467,1623.53,1566.08,1557.87,1554.39,1379.62,1366.28,1333.07,1415.69,1596.68,1519.29,1458.76,1548.03,1658.62,1596.25,1462.82,1458.63,1576.37,_,_,1691.144567,1437.653923,1478.445196,1489.640358,1498.062996,1479.631359,1479.391992,1435.364445,1430.245651,1483.457873,1489.41538,1515.204314,1639.102733,1593.941287,1589.317714,1613.172997,1619.539119,1600.528851,,,6.035271251,_,8.971296511,5.245748011,5.309570588,5.082470542,5.13963777,22.84307808,9.566600516,_,5.611905229,159.5285606,5.34099185,61.17182944,13.58538443,23.85494136,_,_,_,0.522305879,_,0.752286016,0.450732486,0.453700829,0.436255145,0.441290344,2.201369723,0.796325091,_,0.479581486,11.17580729,0.457109975,3.764106847,1.08587157,1.845215186
M30831,Industry,_,11090,11120,10110,11310,11330,11510,10290,10390,10660,11750,10870,10640,11210,10940,10360,11480,11520,11780,_,_,11054.75193,10838.94544,10150.61268,11353.9466,11421.41486,11566.38313,10572.98036,10362.19075,10579.48459,11565.97842,10865.2487,10777.31898,11167.41702,10951.61053,10263.27778,11466.61169,11534.07995,11679.04822,,,0.784820063,_,4.818777483,1.164872948,0.95946781,1.270714911,1.203670028,1.490456225,1.441981197,_,0.985830147,12.92760592,1.984090015,3.682511568,2.11563004,16.06356537,_,_,_,0.167679096,_,1.030774604,0.248949404,0.204465238,0.269096244,0.255035548,0.325376062,0.31381155,_,0.210912621,2.612742366,0.435308152,0.785281419,0.444841926,3.220954648
M30832,Industry,_,10780,10040,10310,10940,10710,12550,9750,9820,10750,10820,10530,10670,10620,10450,10380,10870,11090,12410,_,_,10268.59985,10087.0739,10343.1726,10767.1514,11167.01175,12553.94809,9880.790557,9599.874667,10694.76546,10419.33787,10526.94992,10117.04996,10412.41297,10105.94149,10365.04998,10788.6507,11188.1735,12574.0614,,,1.838796519,_,5.148197628,4.213086518,1.749097859,4.019040948,4.133421065,8.57412017,13.22861383,_,1.361442219,11.35738228,1.453472069,3.852423043,3.377023134,20.26550835,_,_,_,0.260347054,_,0.747899709,0.63199718,0.244896989,0.614019337,0.623818422,1.161657026,2.117591021,_,0.192952631,1.736169176,0.204519811,0.562591343,0.478565682,2.676520076
M30833,Industry,_,13560,13880,11990,13920,14070,13460,9900,7600,9560,11490,13020,12240,14020,12910,13230,13960,12870,13970,_,_,12761.81202,12883.79158,12396.3818,13258.19017,13347.10205,12334.85563,9528.64441,8278.130845,8502.210768,11076.96402,12132.23119,12437.08211,12724.92896,12845.15994,12357.23238,13219.93942,13308.93952,12295.63891,,,6.147893832,_,14.49620271,4.693844899,4.953433423,4.873079424,4.799098852,5.721901803,8.020412735,_,5.02789281,120.0320816,4.703063006,32.41659064,5.735471761,20.51882071,_,_,_,0.608502496,_,1.409807356,0.456803361,0.482376455,0.467524275,0.462529165,0.546631239,0.850361565,_,0.495216267,7.863138094,0.457693693,2.806881002,0.564095467,1.964200633
M30834,Industry,_,1657.5608,1761.3223,1648.0049,1792.3908,1800.1142,1750.5764,1630.4722,1705.0006,1794.4417,1783.6945,1651.557,1644.1785,1717.9163,1694.0899,1803.6001,1858.2713,1832.9608,1914.1328,_,_,1470.225266,1599.140307,1559.419148,1657.795995,1688.304314,1610.795839,1497.157498,1600.488488,1580.540248,1636.741408,1523.837888,1526.39538,1550.017204,1655.23602,1625.44784,1720.76173,1753.685268,1674.319907,,,8.318460764,_,16.147866,5.22965294,7.877691169,4.948694235,5.794474836,8.820802542,7.972675824,_,2.85323106,42.75591615,6.896170042,15.58854458,4.423466219,17.20260544,_,_,_,1.753202655,_,3.302531543,1.118235254,1.670387361,1.061286093,1.236991252,1.852237493,1.681419762,_,0.622780368,7.613938863,1.462729944,3.181132487,0.963370909,3.499759772
M30835,Industry,_,1480.2396,1481.8784,1268.3689,1473.2982,1536.0885,1527.0602,1402.4923,1328.8146,1400.4022,1526.4545,1453.6259,1399.9937,1548.8665,1374.0168,1443.8337,1600.3848,1575.8123,1657.7764,_,_,1389.006259,1340.473268,1341.35336,1385.859209,1464.345919,1408.591666,1369.83239,1312.747716,1367.661992,1419.671128,1381.65344,1325.180277,1415.688947,1371.698991,1372.636183,1414.835529,1489.812957,1436.469516,,,6.173839304,_,11.07662983,7.732953102,4.261899255,8.802065125,8.417963712,6.342873106,6.586206622,_,3.049893824,38.5691259,5.53404444,13.55238537,5.344592212,12.84003653,_,_,_,1.087525019,_,1.902694192,1.355384661,0.752792319,1.533044468,1.469550385,1.1204718,1.161509606,_,0.54233488,5.654195273,0.973710587,2.277790462,0.950099561,2.182842784
M30836,Industry,_,1615.0198,1586.2975,1394.9754,1518.3964,1520.8777,1505.4243,1347.0374,1456.9755,1510.5665,1589.0147,1504.4362,1466.3315,1572.4178,1482.8969,1448.8876,1551.4709,1466.3187,1585.3104,_,_,1453.766201,1475.860417,1415.579811,1459.687524,1484.195299,1432.811106,1317.871967,1485.628865,1446.938106,1535.02455,1476.12965,1457.957594,1481.226256,1501.882586,1443.359119,1486.272777,1510.153425,1460.11354,,,3.776110948,_,8.297713916,3.738405858,4.677501902,4.595965821,4.357943637,3.490514725,3.397125721,_,3.757541968,116.5316363,4.323682484,29.20282155,4.059687359,9.881389635,_,_,_,0.641628283,_,1.372559255,0.629403704,0.784526071,0.767797739,0.729724181,0.59879017,0.58204495,_,0.645164796,12.23315316,0.72731098,4.237649215,0.681772819,1.619735185
M30837,Industry,_,1789.4898,1824.5726,1661.9491,1862.777,1811.9087,1816.3177,1609.4241,1641.565,1774.5427,1861.1738,1749.5088,1682.3467,1856.0488,1777.8031,1788.5865,1918.1792,1840.5581,1936.3788,_,_,1610.447276,1672.285098,1650.560345,1728.300041,1760.563684,1682.440173,1546.044233,1646.52389,1638.794941,1739.919474,1635.787807,1616.443494,1658.731236,1719.814291,1698.350219,1775.178286,1807.080168,1729.849121,,,6.012946423,_,13.76968132,5.193345302,7.12975904,5.011032205,5.61791324,5.729533301,6.243029422,_,5.067087531,72.87470967,7.060340892,23.42835992,6.071840409,15.41971242,_,_,_,1.196953233,_,2.642818644,1.032533978,1.410693019,0.998783764,1.115540685,1.134801321,1.233015866,_,1.016210169,10.32642725,1.396774715,4.235727043,1.21579679,2.933999976
M30838,Industry,_,1999.9373,2100.7968,1463.2999,2086.7908,2093.2448,2011.4523,1590.6464,1595.2449,1988.1384,2037.8423,2112.2246,1827.9381,2099.5434,1803.8131,1698.3148,2107.6581,1910.3134,2108.6079,_,_,1870.895044,1931.937673,1719.646191,2018.553558,2035.849048,1987.075007,1760.425845,1841.856167,1991.029194,2093.15373,2020.733159,1976.787097,2021.130411,2037.579769,1817.595326,2104.175583,2120.811462,2073.924699,,,6.281125605,_,11.81746671,8.271859211,5.089642674,4.900730301,5.089865504,10.24818261,10.55775145,_,5.18809705,109.9225184,5.626908136,26.18654145,9.631226647,17.29070629,_,_,_,0.656124643,_,1.243537726,0.935705945,0.534371255,0.522162991,0.549742957,1.081008972,1.112865001,_,0.550420056,7.35750291,0.597161385,2.48677924,0.994976034,1.775446509
M30839,Industry,_,1057,1076,1114,1160,1102,1151,1190,1206,1142,715,847,1031,1048,1067,1125,1185,1115,1160,_,_,1066.568505,1090.584579,1151.340759,1196.199322,1136.066358,1201.775176,1218.505241,1224.864138,1144.088265,831.451751,853.849136,1020.054157,1048.325099,1070.70849,1135.058225,1182.059767,1118.769308,1187.811159,,,2.290858308,_,10.55081369,5.510700672,3.601547577,3.221277624,3.815700039,5.770646995,5.741622323,_,10.0756654,92.9529455,2.767338082,48.53363712,2.399769244,8.041880415,_,_,_,0.222436682,_,1.051456344,0.608067227,0.371705571,0.335491148,0.407015207,0.63606143,0.632656791,_,1.003906158,21.85216895,0.285452074,7.199409445,0.256415012,0.79788339
